Property_Type,Location,Price,Price_Currency,Total_Area_m2,Covered_Area_m2,Room_number,Bathroom_number,Expenses,Expenses_Currency
Casa,"General Rodriguez, General Rodriguez, Buenos Aires",50000,USD,487,58, 3,1,N/A,N/A
Casa,"Lagos De San Eliseo, Presidente Peron, Presidente Peron, Buenos Aires",230000,USD,750,162, 4,2,20800,ARS
Casa,"Matheu, Rosario, Rosario, Santa Fe",95000,USD,177,120, 4,2,N/A,N/A
Casa,Roque Saenz,Solicitar,precio,333.29,310, 8,3,N/A,N/A
Casa,"Casa 6, Barrio 22 De Abril 7600, Rivadavia, Rivadavia, San Juan",6800000,ARS,250,60, 4,1,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe  Solicitar precio 149",Solicitar,precio,149,149, 5,2,N/A,N/A
Casa,"Las Brisas, Zelaya, Pilar, Buenos Aires",210000,USD,1469,298, 6,4,N/A,N/A
Casa,"Las Brisas, Zelaya, Pilar, Buenos Aires",290000,USD,1661,290, 7,3,60000,ARS
Casa,"El Challao, Las Heras, Mendoza",150000,USD,300,150, 4,3,10000,ARS
Casa,"Ituzaingo, Ituzaingo, Buenos Aires",89000,USD,510,80, 3,1,N/A,N/A
Casa,"Villa Nueva De Guaymallen, Guaymallen, Mendoza",65000,USD,114,100, 5,2,N/A,N/A
Casa,"Moron Sur, Moron, Moron, Buenos Aires",119000,USD,150,150, 4,2,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",54000,USD,99.07,69.78, 3,1,300,ARS
Casa,"Benavidez, Tigre, Buenos Aires",120000,USD,800,121, 3,1,N/A,N/A
Casa,"Roldan, San Lorenzo, Santa Fe",99000,USD,110,110, 3,1,N/A,N/A
Casa,"Funes, Rosario, Santa Fe",130000,USD,110,110, 3,1,N/A,N/A
Casa,Villa,199000,USD,158,79, 3,1,N/A,N/A
Casa,"Olivos, Vicente Lopez, Buenos Aires",279000,USD,208,208, 5,2,N/A,N/A
Casa,"Quilmes Oeste, Quilmes, Buenos Aires",289000,USD,390,370, 5,3,N/A,N/A
Casa,"Florencio Varela, Florencio Varela, Buenos Aires",339900,USD,1097,270, 5,2,N/A,N/A
Casa,"Arguello, Cordoba, Capital,",268000,USD,392,390,N/A,6,N/A,N/A
Casa,"Santa Maria,",500000,USD,450,450, 8,3,N/A,N/A
Casa,"Arguello, Cordoba, Capital,",98000,USD,118,118, 2,1,N/A,N/A
Casa,"Villa Carlos Paz, Punilla,",129000,USD,103.6,103.6, 1,1,N/A,N/A
Casa,"Nuevo Tanti 0, Tanti Nuevo, Punilla,",32000,USD,50,50, 1,1,N/A,N/A
Casa,"Santa Maria,",595000,USD,700,700, 6,3,12500,ARS
Casa,"Villa Lugano, Capital Federal",99000,USD,206.8,90.87, 4,1,N/A,N/A
Casa,"Villa Elvira, La Plata, Buenos Aires",35000,USD,310,140, 7,1,N/A,N/A
Casa,"Abasto, La Plata, Buenos Aires",60000,USD,448,127, 3,1,N/A,N/A
Casa,"Unquillo, Colon,",155000,USD,285,270, 6,4,N/A,N/A
Casa,"San Alfonso Del Talar, Mendiolaza, Colon,",145000,USD,187,166, 5,3,7,ARS
Casa,"Wilde, Avellaneda, Buenos Aires",80000,USD,135,80, 3,1,N/A,N/A
Casa,"Centenario, Confluencia,",190000,USD,310,280, 7,2,N/A,N/A
Casa,"Lomas De Zamora, Lomas De Zamora, Buenos Aires",220000,USD,245.8,172.88, 4,2,N/A,N/A
Casa,"General San Martin, General San Martin, Buenos Aires",89000,USD,252.15,159, 4,1,N/A,N/A
Casa,"Villa Carlos Paz, Punilla,",72000,USD,450,139, 3,1,N/A,N/A
Casa,"La Faustina, Coronel Brandsen, Coronel Brandsen, Buenos Aires",99500,USD,1100,112, 5,1,18000,ARS
Casa,"Lanus Oeste, Lanus, Lanus, Buenos Aires",179000,USD,353,271, 5,2,N/A,N/A
Casa,Capital Federal,249000,USD,145,110, 5,2,N/A,N/A
Casa,"Quilmes, Quilmes, Buenos Aires",187000,USD,407,250, 5,3,N/A,N/A
Casa,"San Vicente, Cordoba, Capital,",93000,USD,245,186, 4,2,N/A,N/A
Casa,"Bahia Blanca, Bahia Blanca, Buenos Aires",55000,USD,72,72, 2,1,1,ARS
Casa,"Bahia Blanca, Bahia Blanca, Buenos Aires",120000,USD,184,144, 3,1,N/A,N/A
Casa,"Monte Vera, Santa Fe Capital, Santa Fe",180000,USD,500,180, 6,3,N/A,N/A
Casa,"Punta Alta, Coronel Rosales, Buenos Aires",84000,USD,140,140, 3,1,N/A,N/A
Casa,"Bella Italia, Castellanos, Santa Fe  Solicitar precio 110",Solicitar,precio,110,90, 3,1,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe",97000,USD,225,146, 5,2,N/A,N/A
Casa,"La Lucila, Vicente Lopez, Buenos Aires",377000,USD,431,248, 5,2,N/A,N/A
Casa,"Belgrano, Rosario, Rosario, Santa Fe",75000,USD,103,103, 4,1,N/A,N/A
Casa,"Ciudad Madero, La Matanza, Buenos Aires",185000,USD,224,170, 5,2,N/A,N/A
Casa,"Santo Tome, Santa Fe Capital, Santa Fe",18000,USD,214,184, 4,2,N/A,N/A
Casa,"Santo Tomas, Pilar, Buenos Aires",148500,USD,494,129, 5,2,12500,ARS
Casa,"La Lonja, Pilar, Buenos Aires",87000,USD,360,60.38, 3,1,N/A,N/A
Casa,"Jose Marmol, Almirante Brown, Buenos Aires",98000,USD,201,103, 4,1,N/A,N/A
Casa,"General Bustos, Cordoba, Capital,",49000,USD,136,81, 4,1,N/A,N/A
Casa,"Castelar, Moron, Buenos Aires",174000,USD,170,160, 4,3,N/A,N/A
Casa,"Caballito, Capital Federal",159000,USD,139,139, 3,2,N/A,N/A
Casa,"Manuel B Gonnet, La Plata, Buenos Aires",90000,USD,395,112, 3,1,N/A,N/A
Casa,"Villa Devoto, Capital Federal",290000,USD,277,180, 4,2,N/A,N/A
Casa,"San Martin, Santo Tome, Santa Fe Capital, Santa Fe  Solicitar precio 510",Solicitar,precio,510,173, 5,2,N/A,N/A
Casa,"Santa Fe, Santa Fe Capital, Santa Fe",18000,USD,180,120, 4,1,N/A,N/A
Casa,"Boulogne, San Isidro, Buenos Aires",90000,USD,268,100, 3,1,N/A,N/A
Casa,"Florida Oeste, Vicente Lopez, Buenos Aires",230000,USD,270,227, 4,2,N/A,N/A
Casa,"La Lonja, Pilar, Buenos Aires",199000,USD,243,162, 4,1,15000,ARS
Casa,El,219000,USD,922.57,192, 4,3,N/A,N/A
Casa,"Sauce Viejo, Santa Fe Capital, Santa Fe  Solicitar precio 111",Solicitar,precio,111,109, 4,2,N/A,N/A
Casa,"Flores, Capital Federal",165000,USD,200,180, 4,1,N/A,N/A
Casa,"Comodoro Rivadavia, Escalante, Chubut",1400000,USD,900,550,N/A,6,N/A,N/A
Casa,"Neuquen, Confluencia,",220000,USD,135,135, 5,1,10000,ARS
Casa,"Neuquen, Confluencia,",295000,USD,485,400, 7,4,N/A,N/A
Casa,"El Abra, Tigre, Buenos Aires",368000,USD,250,225, 5,4,34000,ARS
Casa,"Lezama, Chascomus, Buenos Aires",86000,USD,251,140, 4,1,N/A,N/A
Casa,"Santo Tome, Santa Fe Capital, Santa Fe",29000,USD,200,101, 4,1,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe",115000,USD,152,112, 6,3,N/A,N/A
Casa,"Ibarlucea, Rosario, Santa Fe",175000,USD,1978.25,120, 2,1,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe",125000,USD,320,150, 8,2,N/A,N/A
Casa,"Arguello Norte, Cordoba, Capital,",185000,USD,1455,452, 4,1,N/A,N/A
Casa,"Fisherton, Rosario, Rosario, Santa Fe",239000,USD,209,189, 5,3,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe",75000,USD,239,108, 5,1,N/A,N/A
Casa,"Barrio Parque Leloir, Ituzaingo, Buenos Aires",390000,USD,290,290, 6,3,N/A,N/A
Casa,"Moron, Moron, Buenos Aires",297000,USD,260,240, 7,4,N/A,N/A
Casa,"Lanus, Lanus, Buenos Aires",280000,USD,181.58,91.62, 5,2,N/A,N/A
Casa,"Fincas De Hudson, Guillermo E Hudson, Berazategui, Buenos Aires",390000,USD,226,171, 5,3,45000,ARS
Casa,"Los Olmos, Benavidez, Tigre, Buenos Aires",180000,USD,429,130, 4,2,46000,ARS
Casa,"Remedios De Escalada, Lanus, Buenos Aires",69000,USD,120,120, 6,3,N/A,N/A
Casa,"Fincas De Hudson, Guillermo E Hudson, Berazategui, Buenos Aires",430000,USD,266,266, 5,3,45000,ARS
Casa,"Remedios De Escalada, Lanus, Buenos Aires",92000,USD,246,220, 8,3,N/A,N/A
Casa,"Garin, Escobar, Buenos Aires",119000,USD,230,200, 5,2,N/A,N/A
Casa,"Ensenada, Ensenada, Buenos Aires",115000,USD,172,146, 4,1,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",100000,USD,102.27,80, 4,1,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",110000,USD,280,120, 4,1,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires  Solicitar precio 120",Solicitar,precio,120,100, 5,2,N/A,N/A
Casa,"Rosedal, Cordoba, Capital,",69000,USD,230,180, 7,2,N/A,N/A
Casa,"El Martillo, Mar Del Plata, General Pueyrredon, Buenos Aires  Solicitar precio 556",Solicitar,precio,556,380, 7,2,N/A,N/A
Casa,"Cutral Co, Confluencia,",135000,USD,150,120, 7,2,N/A,N/A
Casa,"Centenario, Confluencia,",65000,USD,96,96, 5,1,N/A,N/A
Casa,"General Roca, General Roca,",100000,USD,128,108, 5,2,N/A,N/A
Casa,"Ranelagh, Berazategui, Buenos Aires",185000,USD,220,160, 3,3,N/A,N/A
Casa,"Venado Tuerto, General Lopez, Santa Fe",62000,USD,109.05,58.05, 2,1,N/A,N/A
Casa,"Mendoza, Capital, Mendoza",29000,USD,65,55, 3,1,N/A,N/A
Casa,"Lisandro Olmos Etcheverry, La Plata, Buenos Aires",70000,USD,315,83, 3,1,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",245000,USD,250,220, 6,2,N/A,N/A
Casa,"Nordelta, Tigre, Buenos Aires",493000,USD,1140,370, 6,2,35000,ARS
Casa,"Jose Leon Suarez, General San Martin, Buenos Aires",75000,USD,368,76, 3,1,N/A,N/A
Casa,"Dorrego, Mar Del Plata, General Pueyrredon, Buenos Aires",65000,USD,256,138, 4,1,N/A,N/A
Casa,"Ituzaingo, Ituzaingo, Buenos Aires",74900,USD,420,60, 3,1,N/A,N/A
Casa,"Bahia Blanca, Bahia Blanca, Buenos Aires",245000,USD,320,300, 4,3,3,USD
Casa,El,215000,USD,220,180, 4,2,50000,ARS
Casa,"Banfield, Lomas De Zamora, Buenos Aires",115000,USD,200,150, 4,1,N/A,N/A
Casa,"Pilar, Rio Segundo,",110000,USD,672,338, 7,2,N/A,N/A
Casa,"Adrogue, Almirante Brown, Buenos Aires",159000,USD,232,170, 5,1,N/A,N/A
Casa,"Francisco Alvarez, Moreno, Buenos Aires",74000,USD,695,120, 3,2,N/A,N/A
Casa,"4 Hojas, Mendiolaza, Colon,",215000,USD,240,200, 4,3,N/A,N/A
Casa,"La Calera, Colon,",67990,USD,69,69, 8,2,N/A,N/A
Casa,"Manuel B Gonnet, La Plata, Buenos Aires",350000,USD,232,232, 5,2,N/A,N/A
Casa,"San Jose Del Rincon, Santa Fe Capital, Santa Fe",110000,USD,213,178, 5,2,N/A,N/A
Casa,"San Justo, La Matanza, Buenos Aires",145000,USD,224.98,92.5, 3,1,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",99000,USD,195,195, 9,4,N/A,N/A
Casa,"Martinez, San Isidro, Buenos Aires",280000,USD,283.82,166.69, 4,2,N/A,N/A
Casa,"Zona Sur, Salta, Capital, Salta",48000,USD,80,80, 2,1,N/A,N/A
Casa,"Cordoba, Capital,",28500,USD,30,30, 2,1,N/A,N/A
Casa,"Tigre, Tigre, Buenos Aires",220000,USD,223,144, 4,1,N/A,N/A
Casa,"Guadalupe, Santa Fe, Santa Fe Capital, Santa Fe",60000,USD,176.66,128, 3,1,N/A,N/A
Casa,"Plottier, Confluencia,",120000,USD,115,115, 4,2,N/A,N/A
Casa,"Ramos Mejia, La Matanza, Buenos Aires",199999,USD,360,138, 4,1,N/A,N/A
Casa,"Castelar Norte, Castelar, Moron, Buenos Aires",210000,USD,138,120, 3,2,N/A,N/A
Casa,"Parque Avellaneda, Capital Federal",130000,USD,225,200, 7,2,N/A,N/A
Casa,"Martinez, San Isidro, Buenos Aires",380000,USD,280,260, 4,4,N/A,N/A
Casa,"Bella Vista, San Miguel, Buenos Aires",265000,USD,315,153, 5,2,N/A,N/A
Casa,"Godoy Cruz, Godoy Cruz, Mendoza",71250,USD,270,175, 8,3,N/A,N/A
Casa,"El Salto, Lujan De Cuyo, Mendoza",54000,USD,700,197, 5,2,N/A,N/A
Casa,"Barrio Huaico, Salta, Capital, Salta",73000,USD,242.94,95, 4,1,N/A,N/A
Casa,"Las Heras, Las Heras, Las Heras, Mendoza",65000,USD,180,144, 8,2,N/A,N/A
Casa,"Monte Castro, Capital Federal",310000,USD,272,168, 6,2,N/A,N/A
Casa,"Temperley, Lomas De Zamora, Buenos Aires",109000,USD,311,121, 4,1,N/A,N/A
Casa,"Lanus, Lanus, Buenos Aires",75000,USD,135,85, 4,1,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",165000,USD,308,120, 6,1,N/A,N/A
Casa,"Capitan Bermudez, San Lorenzo, Santa Fe",149000,USD,400,213, 8,2,N/A,N/A
Casa,"Lanus Oeste, Lanus, Lanus, Buenos Aires",199000,USD,262,182, 4,1,N/A,N/A
Casa,"El Palomar, Moron, Buenos Aires",160000,USD,476,196, 7,3,N/A,N/A
Casa,"Villa Giardino, Punilla,",160000,USD,1241,264, 6,3,N/A,N/A
Casa,"San Jorge Village, Pablo Nogues, Malvinas Argentinas, Buenos Aires",800000,USD,1892.63,451.34, 5,5,N/A,N/A
Casa,"Castelar, Moron, Buenos Aires",95900,USD,309,124, 5,2,N/A,N/A
Casa,"San Salvador De Jujuy, Dr Manuel Belgrano, Jujuy",125000,USD,112.51,112.51, 4,1,N/A,N/A
Casa,"Haras Maria Victoria, Moreno, Buenos Aires",184000,USD,495,165, 4,2,11500,ARS
Casa,"Villa Santos Tesei, Hurlingham, Buenos Aires",114900,USD,300,200, 4,3,N/A,N/A
Casa,"Cinco Saltos, General Roca,",Solicitar,precio,346,246, 5,3,N/A,N/A
Casa,"Villa Urquiza, Capital Federal",195000,USD,165,120, 4,2,N/A,N/A
Casa,"Coronda, San Jeronimo, Santa Fe  Solicitar precio 129",Solicitar,precio,129,129, 4,1,N/A,N/A
Casa,"La Escondida, Pilar, Buenos Aires",398000,USD,315,300, 5,4,N/A,N/A
Casa,"Neuquen, Confluencia,",120000,USD,283,159, 5,1,N/A,N/A
Casa,"Moron Norte, Moron, Moron, Buenos Aires",189000,USD,206,201, 4,3,N/A,N/A
Casa,"Plottier, Confluencia,",105000,USD,80,72, 3,2,N/A,N/A
Casa,"Berazategui, Berazategui, Buenos Aires",120000,USD,138,138, 4,1,N/A,N/A
Casa,"Plottier, Confluencia,",70000,USD,102,102, 3,1,N/A,N/A
Casa,"Pilar Plaza, Pilar, Pilar, Buenos Aires",149000,USD,300,120, 4,2,14000,ARS
Casa,Villa Saenz,125000,USD,116,85, 3,1,N/A,N/A
Casa,"Mar Del Plata, General Pueyrredon, Buenos Aires",89900,USD,450,80, 4,2,N/A,N/A
Casa,"Wilde, Avellaneda, Buenos Aires",149900,USD,1174,78, 4,2,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",199000,USD,143,94, 4,2,N/A,N/A
Casa,"Villa Allende, Colon,",350000,USD,480,480,N/A,4,25000,ARS
Casa,"Joaquin Gorina, La Plata, Buenos Aires",379000,USD,245,200, 5,3,20000,ARS
Casa,"Mar Del Plata, General Pueyrredon, Buenos Aires",77000,USD,468,135, 4,2,N/A,N/A
Casa,"Cipolletti, General Roca,",460000,USD,288,278, 7,3,N/A,N/A
Casa,"Merlo, Merlo, Buenos Aires",85000,USD,250,200, 4,3,N/A,N/A
Casa,"Ituzaingo, Ituzaingo, Buenos Aires",155000,USD,431,107, 5,3,N/A,N/A
Casa,"Dina Huapi, Pilcaniyeu,",Solicitar,precio,3751,250, 5,2,N/A,N/A
Casa,"San Antonio De Padua, Merlo, Buenos Aires",60000,USD,100,90, 3,1,N/A,N/A
Casa,"Ezeiza, Ezeiza, Buenos Aires",270000,USD,655,220, 4,2,N/A,N/A
Casa,"Lozada, Santa Maria,",31900,USD,200,100, 4,1,700,ARS
Casa,"Wilde, Avellaneda, Buenos Aires",185000,USD,390,260, 5,3,N/A,N/A
Casa,"Rio Ceballos, Colon,",175000,USD,226,226, 5,4,N/A,N/A
Casa,"Lomas Sur, Villa Allende, Colon,",189000,USD,275,275, 6,4,N/A,N/A
Casa,"Urca, Cordoba, Capital,",169900,USD,520,260, 6,3,N/A,N/A
Casa,"Villa Allende, Colon,",110500,USD,156,156, 4,2,4000,ARS
Casa,"Funes, Rosario, Santa Fe",210000,USD,477,477, 5,3,N/A,N/A
Casa,"Billinghurst, General San Martin, General San Martin, Buenos Aires",110000,USD,144,114, 4,2,N/A,N/A
Casa,Pilar Del Este,219000,USD,661.86,179.89, 6,3,23000,ARS
Casa,"Cerro De Las Rosas, Cordoba, Capital,",499999,USD,357,357, 4,2,N/A,N/A
Casa,"Villa Allende, Colon,",239900,USD,266,266, 6,3,N/A,N/A
Casa,"Hurlingham, Hurlingham, Buenos Aires",69500,USD,159,88, 3,1,N/A,N/A
Casa,"Los Polvorines, Malvinas Argentinas, Buenos Aires",79000,USD,217.9,205, 4,1,N/A,N/A
Casa,"General San Martin, General San Martin, Buenos Aires",88000,USD,200,113.57, 3,2,N/A,N/A
Casa,"Guadalupe, Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 413",Solicitar,precio,413,250, 6,3,N/A,N/A
Casa,"Jesus Nazareno, Guaymallen, Mendoza",49000,USD,62,52, 4,1,4000,ARS
Casa,"Roldan, San Lorenzo, Santa Fe",180000,USD,211,162, 5,3,N/A,N/A
Casa,"Jesus Nazareno, Guaymallen, Mendoza",67000,USD,68,58, 4,1,3500,ARS
Casa,"Monte Grande, Esteban Echeverria, Buenos Aires",79900,USD,300,100, 3,1,N/A,N/A
Casa,"Jesus Nazareno, Guaymallen, Mendoza",39000,USD,55,44, 3,1,4000,ARS
Casa,"Zelaya, Pilar, Buenos Aires",148500,USD,156,135, 4,2,N/A,N/A
Casa,"Lanus Oeste, Lanus, Lanus, Buenos Aires",135000,USD,200,180, 6,2,N/A,N/A
Casa,"El Canton, Escobar, Buenos Aires",240000,USD,208,161, 5,2,N/A,N/A
Casa,"Villa Elvira, La Plata, Buenos Aires",79000,USD,376.01,140, 5,1,N/A,N/A
Casa,"Mataderos, Capital Federal",390000,USD,310,280, 5,3,N/A,N/A
Casa,"Azcuenaga, Rosario, Rosario, Santa Fe",93000,USD,181,128, 4,2,N/A,N/A
Casa,"Alvear, Rosario, Rosario, Santa Fe",28000,USD,57.67,38.93, 3,1,N/A,N/A
Casa,"Godoy Cruz, Godoy Cruz, Mendoza",60000,USD,212,110, 5,1,N/A,N/A
Casa,"Caballito, Capital Federal",360000,USD,298,208, 6,2,N/A,N/A
Casa,"Ensenada, Ensenada, Buenos Aires",145000,USD,177,117, 4,2,N/A,N/A
Casa,"Lujan De Cuyo, Lujan De Cuyo, Mendoza",420000,USD,1150,340, 6,2,15000,ARS
Casa,"Carrodilla La Puntilla, Lujan De Cuyo, Mendoza",370000,USD,1002,400, 8,4,12000,ARS
Casa,"Coronel Dorrego, Guaymallen, Mendoza",298000,USD,603,432,N/A,,N/A,N/A
Casa,"Cordoba, Capital,",55000,USD,98,98, 3,1,N/A,N/A
Casa,"Los Boulevares, Cordoba, Capital,",39000,USD,65,65, 3,1,N/A,N/A
Casa,"General Belgrano, General Belgrano, Buenos Aires",48000,USD,350,82, 3,1,N/A,N/A
Casa,"Alejandro Korn, San Vicente, Buenos Aires",60000,USD,499,89, 3,1,N/A,N/A
Casa,"El Canton, Escobar, Buenos Aires",240000,USD,208,161, 5,2,N/A,N/A
Casa,"Gerli, Lanus, Buenos Aires",130000,USD,400,175, 4,1,N/A,N/A
Casa,"Monte Grande, Esteban Echeverria, Buenos Aires",69500,USD,205,70, 3,1,N/A,N/A
Casa,"Merlo, Merlo, Buenos Aires",59900,USD,95,95, 3,1,65000,ARS
Casa,"Buena Nueva, Guaymallen, Mendoza",95000,USD,102,102, 4,2,N/A,N/A
Casa,"Uspallata, Las Heras, Mendoza",20000,USD,72,72, 3,1,N/A,N/A
Casa,"Las Heras, Las Heras, Mendoza",25000,USD,70,70, 4,1,N/A,N/A
Casa,"Ranelagh, Berazategui, Buenos Aires",117000,USD,150,130, 5,1,N/A,N/A
Casa,"Manuel Alberti, Pilar, Buenos Aires",99000,USD,128,98, 4,2,N/A,N/A
Casa,"Tigre, Tigre, Buenos Aires",198000,USD,300,180, 4,2,N/A,N/A
Casa,"Ciudad Madero, La Matanza, Buenos Aires",275000,USD,341.57,192.67, 4,4,N/A,N/A
Casa,"El Jaguel, Esteban Echeverria, Buenos Aires",60000,USD,371,73, 3,1,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe",45000,USD,75,75, 4,1,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",159000,USD,582,180, 5,3,N/A,N/A
Casa,"Empalme Graneros, Rosario, Rosario, Santa Fe",50000,USD,180,180, 3,2,N/A,N/A
Casa,"Roldan, San Lorenzo, Santa Fe",65000,USD,240,120, 2,1,N/A,N/A
Casa,"Guadalupe, Santa Fe, Santa Fe Capital, Santa Fe",70000,USD,79.7,77.9, 4,1,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe",89000,USD,293,177, 4,3,N/A,N/A
Casa,"Martinez, San Isidro, Buenos Aires",460000,USD,279,279, 7,3,N/A,N/A
Casa,"Rafaela, Castellanos, Santa Fe",78000,USD,300,129.65, 7,1,N/A,N/A
Casa,"Villa Anisacate, Santa Maria,",64000,USD,110,110, 4,1,N/A,N/A
Casa,"Bernal Oeste, Quilmes, Buenos Aires",199000,USD,214,192, 5,2,N/A,N/A
Casa,"Sur, Esperanza, Las Colonias, Santa Fe",37000,USD,72.01,72.01, 1,1,N/A,N/A
Casa,"Villa Luro, Capital Federal",240000,USD,215,155, 5,2,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe",125000,USD,240,200, 4,2,N/A,N/A
Casa,"Santa Fe, Santa Fe Capital, Santa Fe",75000,USD,60,60, 4,1,N/A,N/A
Casa,"Flores, Capital Federal",219900,USD,220,200, 6,3,N/A,N/A
Casa,"Villa Carlos Paz, Punilla,",100000,USD,180,130, 7,2,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",53000,USD,104.5,82, 4,2,N/A,N/A
Casa,"Cordoba, Capital,",146900,USD,280,280, 8,2,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe",49000,USD,254,130, 8,1,N/A,N/A
Casa,"Funes, Rosario, Santa Fe  Solicitar precio 190",Solicitar,precio,190,171, 5,2,N/A,N/A
Casa,"Funes, Rosario, Santa Fe  Solicitar precio 180",Solicitar,precio,180,164, 5,2,N/A,N/A
Casa,"Bahia Blanca, Bahia Blanca, Buenos Aires",78000,USD,222,144, 4,2,N/A,N/A
Casa,"Colonia Caroya, Colon,",130000,USD,172,122, 4,2,N/A,N/A
Casa,"Glew, Almirante Brown, Buenos Aires",129900,USD,972,230, 4,1,N/A,N/A
Casa,"Colonia Caroya, Colon,",62000,USD,300,300, 5,1,N/A,N/A
Casa,"Ciudad Madero, La Matanza, Buenos Aires",169900,USD,240,190, 6,4,N/A,N/A
Casa,"Trujui, Moreno, Buenos Aires",84000,USD,827,175, 4,1,N/A,N/A
Casa,"Villa Rosa, Pilar, Buenos Aires",165000,USD,1300,85, 4,1,N/A,N/A
Casa,"La Granja, Colon,",120000,USD,310,275, 7,2,N/A,N/A
Casa,"Carrodilla La Puntilla, Lujan De Cuyo, Mendoza",69000,USD,140,140, 5,2,N/A,N/A
Casa,"Godoy Cruz, Godoy Cruz, Mendoza",47000,USD,129,129, 4,1,N/A,N/A
Casa,"Villa Devoto, Capital Federal",570000,USD,435,212, 6,2,N/A,N/A
Casa,"Cipolletti, General Roca,",98000,USD,148,148, 5,1,N/A,N/A
Casa,"Colonia Tirolesa, Colon,",335000,USD,600,600, 5,2,N/A,N/A
Casa,"Alejandro Korn, San Vicente, Buenos Aires",48990,USD,98,77, 3,1,N/A,N/A
Casa,"Parque Las Naciones, Presidente Peron, Buenos Aires",260000,USD,360,240, 6,4,8000,ARS
Casa,"Parque Las Naciones, Presidente Peron, Buenos Aires",179000,USD,1216,119, 5,2,N/A,N/A
Casa,"Llavallol, Lomas De Zamora, Buenos Aires",85000,USD,235,189, 6,2,N/A,N/A
Casa,"Banfield, Lomas De Zamora, Buenos Aires",110000,USD,165,136, 6,2,N/A,N/A
Casa,"Adrogue, Almirante Brown, Buenos Aires",70000,USD,215,113, 3,1,N/A,N/A
Casa,"Longchamps, Almirante Brown, Buenos Aires",49900,USD,333.41,62, 3,1,N/A,N/A
Casa,"Las Praderas De Lujan, Open Door, Lujan, Buenos Aires",180000,USD,1039.1,178.4, 6,3,105000,USD
Casa,"Vagues, San Antonio De Areco, Buenos Aires",267000,USD,2371,506,N/A,8,N/A,N/A
Casa,"San Isidro, San Isidro, Buenos Aires",375000,USD,506,300, 5,2,N/A,N/A
Casa,"Las Brisas, Zelaya, Pilar, Buenos Aires",115000,USD,503.98,109.49, 4,1,45000,ARS
Casa,"San Marcos Sierra, Cruz Del Eje,",26000,USD,83.5,77, 5,1,N/A,N/A
Casa,"La Vanguardia, Constitucion, Santa Fe",69000,USD,168,168, 5,2,N/A,N/A
Casa,"Florencio Varela, Florencio Varela, Buenos Aires",55000,USD,299.8,159.84, 4,2,N/A,N/A
Casa,"Garin, Escobar, Buenos Aires",109000,USD,112.26,70.44, 3,1,N/A,N/A
Casa,"Casablanca, Pilar, Pilar, Buenos Aires",187000,USD,225,151, 5,3,10000,ARS
Casa,"Villa Belgrano, Cordoba, Capital,",195000,USD,170,170, 8,2,N/A,N/A
Casa,"Rosedal, Cordoba, Capital,",129900,USD,240,208, 7,3,N/A,N/A
Casa,"Villa Carlos Paz, Punilla,",105000,USD,144,144, 6,2,N/A,N/A
Casa,"Unquillo, Colon,",79900,USD,110,110, 5,2,N/A,N/A
Casa,"Villa Carlos Paz, Punilla,",198900,USD,320,320, 9,3,N/A,N/A
Casa,"Urquiza, Cordoba, Capital,",69000,USD,225,225, 6,2,N/A,N/A
Casa,"Cordoba, Capital,",84900,USD,167,167, 7,2,N/A,N/A
Casa,"San Martin, Cordoba, Capital,",51000,USD,168,153, 2,1,N/A,N/A
Casa,"Cordoba, Capital,",157500,USD,491,202, 3,1,N/A,N/A
Casa,"Arguello, Cordoba, Capital,",235000,USD,308,308, 9,2,N/A,N/A
Casa,"La Calera, Colon,",99000,USD,136.5,127, 4,2,N/A,N/A
Casa,"Cordoba, Capital,",168000,USD,195,180, 7,3,N/A,N/A
Casa,"Villa Cabrera, Cordoba, Capital,",69000,USD,135,125, 6,2,N/A,N/A
Casa,"Cordoba, Capital,",49000,USD,180,170, 6,2,N/A,N/A
Casa,"Cordoba, Capital,",229900,USD,216,180, 4,3,20000,ARS
Casa,"La Calera, Colon,",93000,USD,171,90, 5,2,N/A,N/A
Casa,"Cordoba, Capital,",49500,USD,120,120, 5,2,N/A,N/A
Casa,"Cordoba, Capital,",84900,USD,110,98, 4,2,7000,ARS
